TermID	Course_Number	Teacher	Expression	Course Section	Section_Number	Section ID	Room	GradebookType	MaxEnrollment	Tied	Phase	Teacher Tied	Attendance_Type_Code	Att_Mode_Code	GradeScaleID	Exclude_State_Rpt_YN	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromHonorRoll	ExcludeFromStoredGrades	External_Expression	MaxEnrollment	Section ID
3501	1892	21831	12(A)	1892.1	1	320323	OUT	2	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0	320323
3501	1897	21831	12(C)	1897.1	1	320324	OUT	2	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(W)	0	320324
3501	1915	1712	2(C) 4(E) 5(A)	1915.1	1	320360	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	2(W) 4(F) 5(M)	22	320360
3501	1915	1712	5(D) 7(A) 9(C)	1915.2	2	320361	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	5(R) 7(M) 9(W)	22	320361
3501	1915	1712	3(C) 9(A) 10(E)	1915.3	3	320362	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(W) 9(M) 10(F)	22	320362
3501	1915	17695	1(D) 4(C) 6(A)	1915.4	4	320363	204	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	1(R) 4(W) 6(M)	22	320363
3501	1915	17758	4(A) 7(D) 8(C)	1915.5	5	320364	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	4(M) 7(R) 8(W)	22	320364
3501	1915	17758	6(A) 7(E) 9(C)	1915.8	8	320365	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	6(M) 7(F) 9(W)	22	320365
3501	1915	18297	"3(E) 9(A,C)"	1915.9	9	320366	206	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	"3(F) 9(M,W)"	22	320366
3501	1915	18297	2(E) 4(C) 7(A)	1915.1	10	320360	206	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	2(F) 4(W) 7(M)	22	320360
3501	1915	18297	6(D) 8(C) 10(A)	1915.11	11	320368	206	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	6(R) 8(W) 10(M)	22	320368
3501	1915	25483	"1(A,C,E)"	1915.12	12	320369	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	"1(M,W,F)"	22	320369
3501	1915	25483	2(C) 3(A) 8(E)	1915.13	13	320370	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	2(W) 3(M) 8(F)	22	320370
3501	1915	25483	3(C) 4(A) 7(D)	1915.14	14	320371	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(W) 4(M) 7(R)	22	320371
3501	1915	25483	2(D) 6(A) 7(C)	1915.15	15	320372	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	2(R) 6(M) 7(W)	22	320372
3501	1915	25483	5(C) 6(D) 8(A)	1915.16	16	320373	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	5(W) 6(R) 8(M)	22	320373
3501	1915	25483	3(D) 6(C) 10(A)	1915.17	17	320374	216	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(R) 6(W) 10(M)	22	320374
3501	1915	17695	3(A) 5(C) 7(D)	1915.2	20	320361	204	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(M) 5(W) 7(R)	22	320361
3501	1915	17695	4(A) 6(E) 9(C)	1915.21	21	320376	204	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	4(M) 6(F) 9(W)	22	320376
3501	1920	1299	12(E)	1920.1	1	320464	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	320464
3501	1920	1299	9(B)	1920.2	2	320465	202	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(T)	23	320465
3501	1920	1299	2(E)	1920.3	3	320466	202	0	23	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	23	320466
3501	1920	24135	3(E)	1920.4	4	320467	212	0	23	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	23	320467
3501	1920	1299	5(B)	1920.5	5	320468	202	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(T)	23	320468
3501	1920	1299	3(E)	1920.6	6	320469	202	0	23	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	23	320469
3501	1920	24135	2(E)	1920.7	7	320470	212	0	23	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	23	320470
3501	1920	24135	12(E)	1920.8	8	320471	NA	2	200	0	5	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	320471
3501	1920	1299	1(A)	1920.9	9	320472	202	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	23	320472
3501	1920	24135	7(A)	1920.1	10	320464	212	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(M)	23	320464
3501	1920	1299	2(A)	1920.11	11	320474	202	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(M)	23	320474
3501	1920	24135	5(A)	1920.12	12	320475	212	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	23	320475
3501	1920	1299	6(A)	1920.13	13	320476	202	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(M)	23	320476
3501	1920	24135	6(B)	1920.14	14	320477	212	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(T)	23	320477
3501	1920	1299	4(D)	1920.15	15	320478	202	0	23	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	23	320478
3501	1920	24135	4(B)	1920.16	16	320479	212	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(T)	23	320479
3501	1920	1299	2(B)	1920.17	17	320480	202	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(T)	23	320480
3501	1920	1299	2(D)	1920.18	18	320481	202	0	23	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	23	320481
3501	1920	1299	1(B)	1920.19	19	320482	202	0	23	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(T)	23	320482
3501	1920	1299	5(A)	1920.2	20	320465	202	0	23	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	23	320465
3501	1925	17758	3(D) 4(C) 9(E)	1925.1	1	320486	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(R) 4(W) 9(F)	22	320486
3501	1925	17758	3(E) 7(C) 9(D)	1925.2	2	320487	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(F) 7(W) 9(R)	22	320487
3501	1925	17758	2(B) 4(E) 6(D)	1925.3	3	320488	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	2(T) 4(F) 6(R)	22	320488
3501	1925	17758	1(B) 2(E) 4(D)	1925.4	4	320489	210	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	1(T) 2(F) 4(R)	22	320489
3501	1925	1299	7(D) 8(E) 9(C)	1925.5	5	320490	202	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	7(R) 8(F) 9(W)	22	320490
3501	1925	1299	1(C-D) 6(E)	1925.6	6	320491	202	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	1(W-R) 6(F)	22	320491
3501	1925	1299	5(E) 6(D) 10(C)	1925.7	7	320492	202	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	5(F) 6(R) 10(W)	22	320492
3501	1925	26091	3(B) 7(E) 9(D)	1925.9	9	320493	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(T) 7(F) 9(R)	22	320493
3501	1925	17695	4(B) 6(D) 7(E)	1925.11	11	320494	204	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	4(T) 6(R) 7(F)	22	320494
3501	1925	17695	4(D) 5(E) 10(C)	1925.12	12	320495	204	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	4(R) 5(F) 10(W)	22	320495
3501	1925	26091	5(E) 6(B) 10(D)	1925.13	13	320496	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	5(F) 6(T) 10(R)	22	320496
3501	1925	26091	1(E) 3(D) 5(B)	1925.14	14	320497	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	1(F) 3(R) 5(T)	22	320497
3501	1925	26091	3(E) 4(D) 9(B)	1925.15	15	320498	208	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(F) 4(R) 9(T)	22	320498
3501	1925	24135	1(E) 3(B) 4(D)	1925.16	16	320499	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	1(F) 3(T) 4(R)	22	320499
3501	1925	24135	4(E) 5(B) 10(D)	1925.17	17	320500	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	4(F) 5(T) 10(R)	22	320500
3501	1925	24135	3(D) 4(C) 8(E)	1925.18	18	320501	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	3(R) 4(W) 8(F)	22	320501
3501	1925	24135	6(E) 7(D) 9(C)	1925.19	19	320502	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	6(F) 7(R) 9(W)	22	320502
3501	1925	24135	6(D) 9(E) 10(B)	1925.2	20	320487	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	6(R) 9(F) 10(T)	22	320487
3501	1925	24135	1(D) 9(B) 10(E)	1925.21	21	320504	212	2	22	1	1	1	2	ATT_ModeMeeting	0	0	2	2	2	0	1(R) 9(T) 10(F)	22	320504
3501	1948	1124	1(A) 2(D) 8(C)	1948.1	1	320695	212	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	1(M) 2(R) 8(W)	25	320695
3501	1948	1124	2(A) 6(C) 8(D)	1948.2	2	320696	212	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	2(M) 6(W) 8(R)	25	320696
3501	1948	1124	3(C) 4(A) 9(D)	1948.3	3	320697	212	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	3(W) 4(M) 9(R)	25	320697
3501	1948	9423	2(C-D) 5(A)	1948.4	4	320698	204	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	2(W-R) 5(M)	25	320698
3501	1948	9423	7(C) 8(D) 10(A)	1948.5	5	320699	204	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	7(W) 8(R) 10(M)	25	320699
3501	1948	1124	5(D) 6(A) 7(C)	1948.112	112	320700	212	2	25	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	5(R) 6(M) 7(W)	25	320700
3501	1990	21831	12(A)	1990.1	1	320782	OUT	2	20	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	20	320782
3501	2100	25634	8(C)	2100.14	14	320916	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320916
3501	2100	22793	8(C)	2100.16	16	320917	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320917
3501	2100	19523	5(C)	2100.17	17	320918	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(W)	3	320918
3501	2100	4039	8(C)	2100.18	18	320919	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320919
3501	2100	19628	8(C)	2100.19	19	320920	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320920
3501	2100	17088	5(C)	2100.26	26	320926	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(W)	3	320926
3501	2100	24134	5(C)	2100.27	27	320927	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(W)	3	320927
3501	2100	17717	5(C)	2100.28	28	320928	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(W)	3	320928
3501	2100	4027	8(C)	2100.33	33	320933	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320933
3501	2100	25483	8(C)	2100.35	35	320934	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	3	320934
3501	2100	22793	5(C)	2100.39	39	320937	319	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(W)	3	320937
3501	2100	24135	8(A)	2100.4	40	320938	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(M)	3	320938
3501	2100	1299	8(A)	2100.41	41	320939	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(M)	3	320939
3501	2100	17695	8(A)	2100.42	42	320940	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(M)	3	320940
3501	2100	26091	8(A)	2100.43	43	320941	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(M)	3	320941
3501	2100	17758	8(A)	2100.44	44	320942	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(M)	3	320942
3501	2100	9423	1(E)	2100.45	45	320943	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	1(F)	3	320943
3501	2100	1124	1(E)	2100.46	46	320944	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	1(F)	3	320944
3501	2100	5285	1(E)	2100.47	47	320945	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	1(F)	3	320945
3501	2100	17758	9(B)	2100.48	48	320946	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	9(T)	3	320946
3501	2100	17695	9(B)	2100.49	49	320947	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	9(T)	3	320947
3501	2100	1712	9(B)	2100.51	51	320948	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	9(T)	3	320948
3501	2100	18297	9(B)	2100.52	52	320949	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	9(T)	3	320949
3501	2100	25483	9(B)	2100.53	53	320950	219	0	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	9(T)	3	320950
3501	2100	22798	10(C)	2100.66	66	320951	319	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	10(W)	0	320951
3501	2100	948	3(D)	2100.88	88	320953	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	3(R)	0	320953
3501	2100	17695	1(E)	2100.15	150	320955	219	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	1(F)	0	320955
3501	2100	24134	8(C)	2100.151	151	320956	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	0	320956
3501	2100	26091	8(C)	2100.333	333	320958	219	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	8(W)	0	320958
3501	2100	22788	10(C)	2100.66	660	320951	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	10(W)	0	320951
3501	2100	25634	10(C)	2100.666	666	320961	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	10(W)	0	320961
3501	2100	18289	3(D)	2100.888	888	320965	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	3(R)	0	320965
3501	2100	24149	10(C)	2100.6666	6666	320968	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	10(W)	0	320968
3501	2100	925	3(D)	2100.8888	8888	320970	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	3(R)	0	320970
3501	2100	17717	10(C)	2100.66666	66666	320972	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	10(W)	0	320972
3501	2100	20148	10(C)	2100.666666	666666	320974	319	0	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	10(W)	0	320974
3501	2801	25881	4(D)	2801.1	1	321095	117	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	4(R)	18	321095
3501	2801	25881	8(A)	2801.2	2	321096	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(M)	18	321096
3501	2801	25881	10(B)	2801.3	3	321097	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(T)	18	321097
3501	2801	25881	4(E)	2801.4	4	321098	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	4(F)	18	321098
3501	2801	25881	5(C)	2801.5	5	321099	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	5(W)	18	321099
3501	2802	9980	9(A)	2802.1	1	321105	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	9(M)	18	321105
3501	2802	9980	4(D)	2802.2	2	321106	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	4(R)	18	321106
3501	2802	9980	3(E)	2802.3	3	321107	204	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	3(F)	18	321107
3501	2802	9980	7(B)	2802.4	4	321108	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	7(T)	18	321108
3501	2802	9980	8(C)	2802.5	5	321109	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(W)	18	321109
3501	2803	10431	10(C)	2803.1	1	321115	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(W)	18	321115
3501	2803	10431	10(B)	2803.2	2	321116	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(T)	18	321116
3501	2803	10431	3(A)	2803.3	3	321117	117	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	3(M)	18	321117
3501	2803	10431	4(E)	2803.4	4	321118	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	4(F)	18	321118
3501	2803	10431	8(D)	2803.5	5	321119	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(R)	18	321119
3501	2804	1604	10(C)	2804.1	1	321125	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(W)	18	321125
3501	2804	1604	7(B)	2804.2	2	321126	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	7(T)	18	321126
3501	2804	1604	8(E)	2804.3	3	321127	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(F)	18	321127
3501	2804	1604	1(D)	2804.4	4	321128	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	1(R)	18	321128
3501	2804	1604	9(A)	2804.5	5	321129	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	9(M)	18	321129
3501	2806	1289	4(E)	2806.1	1	321135	204	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	4(F)	18	321135
3501	2806	1289	8(D)	2806.2	2	321136	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(R)	18	321136
3501	2806	1289	10(C)	2806.3	3	321137	117	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(W)	18	321137
3501	2806	1289	10(A)	2806.4	4	321138	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(M)	18	321138
3501	2806	1289	8(B)	2806.5	5	321139	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(T)	18	321139
3501	2807	25635	7(B)	2807.1	1	321145	210	2	19	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	7(T)	19	321145
3501	2807	25635	1(D)	2807.2	2	321146	216	2	19	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	1(R)	19	321146
3501	2807	25635	8(A)	2807.3	3	321147	117	2	19	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(M)	19	321147
3501	2807	25635	6(E)	2807.4	4	321148	216	2	19	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	6(F)	19	321148
3501	2807	25635	8(C)	2807.5	5	321149	117	2	19	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(W)	19	321149
3501	2808	24472	3(E)	2808.1	1	321155	117	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	3(F)	18	321155
3501	2808	24472	10(A)	2808.2	2	321156	117	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	10(M)	18	321156
3501	2808	24472	8(B)	2808.3	3	321157	216	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	8(T)	18	321157
3501	2808	24472	7(D)	2808.4	4	321158	214	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	7(R)	18	321158
3501	2808	24472	5(C)	2808.5	5	321159	210	2	18	0	1	1	2	ATT_ModeMeeting	0	0	1	1	1	0	5(W)	18	321159
3501	2854	1106	7(E)	2854.2	2	321578	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	25	321578
3501	2854	1106	8(E)	2854.3	3	321579	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	25	321579
3501	2854	1106	7(A)	2854.5	5	321581	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(M)	25	321581
3501	2854	1106	7(D)	2854.7	7	321583	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(R)	25	321583
3501	2854	1106	7(B)	2854.1	10	321586	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	321586
3501	2854	1106	7(C)	2854.13	13	321589	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	7(W)	25	321589
3501	2854	1106	8(C)	2854.14	14	321590	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	321590
3501	2854	1106	3(D)	2854.39	39	321608	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	3(R)	25	321608
3501	2854	1106	2(B)	2854.4	40	321609	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	2(T)	25	321609
3501	2854	1106	6(B)	2854.41	41	321610	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	6(T)	25	321610
3501	2854	1106	3(C)	2854.42	42	321611	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	3(W)	25	321611
3501	2854	1106	8(D)	2854.48	48	321612	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	25	321612
3501	2854	1106	9(D)	2854.49	49	321613	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	25	321613
3501	2854	1106	9(A)	2854.109	109	321616	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	9(M)	25	321616
3501	2854	1106	1(A)	2854.111	111	321617	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	1(M)	25	321617
3501	2854	1106	8(A)	2854.118	118	321619	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	25	321619
3501	2854	1106	2(A)	2854.121	121	321620	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	2(M)	25	321620
3501	2854	1106	8(B)	2854.128	128	321621	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	25	321621
3501	2854	1106	9(B)	2854.129	129	321622	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(T)	25	321622
3501	2854	1106	3(A)	2854.131	131	321623	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	3(M)	25	321623
3501	2854	1106	9(C)	2854.139	139	321624	110	0	25	0			2	ATT_ModeMeeting	715	0	1	1	1	1	9(W)	25	321624
3501	2854	1106	6(A)	2854.141	141	321625	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	6(M)	25	321625
3501	2854	1106	1(B)	2854.211	211	321627	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	1(T)	25	321627
3501	2854	1106	3(B)	2854.231	231	321629	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	3(T)	25	321629
3501	2854	1106	1(C)	2854.311	311	321631	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	1(W)	25	321631
3501	2854	1106	2(C)	2854.321	321	321632	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	2(W)	25	321632
3501	2854	1106	6(C)	2854.341	341	321633	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	6(W)	25	321633
3501	2854	1106	1(D)	2854.411	411	321635	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	1(R)	25	321635
3501	2854	1106	2(D)	2854.421	421	321636	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	2(R)	25	321636
3501	2854	1106	6(D)	2854.441	441	321637	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	6(R)	25	321637
3501	2854	1106	9(E)	2854.509	509	321638	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	9(F)	25	321638
3501	2854	1106	1(E)	2854.511	511	321639	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	1(F)	25	321639
3501	2854	1106	2(E)	2854.521	521	321640	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	2(F)	25	321640
3501	2854	1106	3(E)	2854.531	531	321641	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	3(F)	25	321641
3501	2854	1106	6(E)	2854.541	541	321642	110	0	25	0			2	ATT_ModeMeeting	715	0	0	0	0	0	6(F)	25	321642
3501	2912	22803	4(A)	2912.14	14	321673	Cafe	0	600	0			2	ATT_ModeMeeting	0	0	0	0	0	0	4(M)	600	321673
3501	2912	22803	5(A)	2912.15	15	321674	Cafe	0	600	0			2	ATT_ModeMeeting	0	0	0	0	0	0	5(M)	600	321674
3501	2912	22803	6(A)	2912.16	16	321675	Cafe	0	600	0			2	ATT_ModeMeeting	0	0	0	0	0	0	6(M)	600	321675
3501	2912	22803	7(A)	2912.17	17	321676	Cafe	0	600	0			2	ATT_ModeMeeting	0	0	0	0	0	0	7(M)	600	321676
3501	2933	17700	1-10(A-E)	2933.101	101	323228	OUT	2	30	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	1-10(M-F)	30	323228
3501	2945	25630	2(E)	2945.1	1	323236	BrwCrw	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	0	323236
3501	2945	25630	1(E)	2945.2	2	323237	BrwCrw	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	1(F)	0	323237
3501	2945	25630	1(A)	2945.4	4	323239	BrwCrew	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	0	323239
3501	2945	22984	12(A)	2945.7	7	323242	OUT	2	3	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	3	323242
3501	2945	25630	12(A)	2945.8	8	323243	OUT	2	0	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(M)	0	323243
3501	2945	25630	2(D)	2945.9	9	323244	BrwCrw	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	0	323244
3501	2945	19528	12(B)	2945.11	11	323246	OUT	2	10	0			2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	10	323246
3501	2945	25630	2(B)	2945.12	12	323247	BrCrew	0	0	0			2	ATT_ModeMeeting	715	0	1	1	1	1	2(T)	0	323247
